1
641.0000,280.0000,129.0000,89.0000
642.0000,281.0000,133.0000,87.0000
642.0000,282.0000,138.0000,86.0000
648.0000,281.0000,140.0000,86.0000
647.0000,283.0000,142.0000,85.0000
648.0000,284.0000,144.0000,85.0000
648.0000,285.0000,145.0000,85.0000
652.0000,286.0000,147.0000,85.0000
650.0000,287.0000,147.0000,85.0000
650.0000,287.0000,148.0000,85.0000
649.0000,288.0000,149.0000,85.0000
650.0000,287.0000,149.0000,86.0000
649.0000,287.0000,150.0000,86.0000
651.0000,288.0000,150.0000,87.0000
651.0000,289.0000,150.0000,87.0000
653.0000,289.0000,151.0000,87.0000
654.0000,291.0000,153.0000,87.0000
657.0000,294.0000,154.0000,88.0000
657.0000,294.0000,155.0000,88.0000
659.0000,297.0000,157.0000,88.0000
657.0000,298.0000,157.0000,88.0000
658.0000,298.0000,158.0000,89.0000
659.0000,300.0000,160.0000,89.0000
657.0000,302.0000,163.0000,90.0000
656.0000,303.0000,164.0000,91.0000
654.0000,304.0000,166.0000,91.0000
653.0000,304.0000,167.0000,92.0000
652.0000,305.0000,169.0000,92.0000
652.0000,305.0000,170.0000,93.0000
652.0000,305.0000,170.0000,93.0000
655.0000,305.0000,171.0000,94.0000
654.0000,305.0000,172.0000,95.0000
656.0000,305.0000,171.0000,96.0000
655.0000,306.0000,173.0000,96.0000
656.0000,306.0000,174.0000,97.0000
652.0000,306.0000,174.0000,98.0000
653.0000,308.0000,174.0000,98.0000
648.0000,308.0000,175.0000,98.0000
647.0000,308.0000,175.0000,98.0000
644.0000,308.0000,176.0000,99.0000
641.0000,308.0000,177.0000,100.0000
637.0000,308.0000,179.0000,101.0000
634.0000,308.0000,180.0000,102.0000
633.0000,307.0000,182.0000,104.0000
632.0000,307.0000,184.0000,104.0000
629.0000,307.0000,187.0000,105.0000
627.0000,309.0000,188.0000,105.0000
622.0000,306.0000,188.0000,106.0000
623.0000,308.0000,191.0000,106.0000
622.0000,306.0000,192.0000,107.0000
622.0000,308.0000,194.0000,107.0000
621.0000,306.0000,193.0000,107.0000
619.0000,308.0000,194.0000,108.0000
619.0000,305.0000,194.0000,109.0000
617.0000,307.0000,196.0000,109.0000
615.0000,306.0000,197.0000,110.0000
614.0000,304.0000,198.0000,111.0000
613.0000,304.0000,200.0000,111.0000
610.0000,304.0000,202.0000,112.0000
606.0000,303.0000,202.0000,112.0000
608.0000,302.0000,203.0000,112.0000
607.0000,302.0000,203.0000,113.0000
608.0000,299.0000,203.0000,113.0000
608.0000,300.0000,205.0000,113.0000
609.0000,300.0000,207.0000,114.0000
590.0000,369.0000,210.0000,110.0000
589.0000,372.0000,210.0000,110.0000
585.0000,381.0000,210.0000,110.0000
582.0000,387.0000,210.0000,110.0000
580.0000,393.0000,210.0000,110.0000
574.0000,396.0000,210.0000,110.0000
572.0000,405.0000,210.0000,110.0000
2
0
0
0
0
1
603.0000,277.0000,206.0000,139.0000
600.0000,278.0000,206.0000,139.0000
613.0000,285.0000,206.0000,139.0000
613.0000,287.0000,206.0000,138.0000
614.0000,279.0000,206.0000,138.0000
613.0000,288.0000,205.0000,138.0000
612.0000,289.0000,205.0000,137.0000
612.0000,289.0000,205.0000,137.0000
601.0000,286.0000,204.0000,137.0000
610.0000,288.0000,204.0000,137.0000
607.0000,280.0000,204.0000,137.0000
613.0000,289.0000,204.0000,136.0000
602.0000,290.0000,204.0000,136.0000
611.0000,295.0000,204.0000,136.0000
611.0000,293.0000,203.0000,136.0000
614.0000,297.0000,204.0000,135.0000
616.0000,297.0000,204.0000,135.0000
618.0000,285.0000,204.0000,135.0000
615.0000,288.0000,204.0000,135.0000
623.0000,290.0000,204.0000,135.0000
616.0000,291.0000,204.0000,135.0000
611.0000,282.0000,204.0000,135.0000
609.0000,287.0000,204.0000,135.0000
608.0000,292.0000,204.0000,135.0000
611.0000,291.0000,204.0000,135.0000
624.0000,289.0000,203.0000,135.0000
630.0000,294.0000,203.0000,134.0000
638.0000,295.0000,203.0000,134.0000
635.0000,273.0000,203.0000,133.0000
633.0000,281.0000,203.0000,133.0000
664.0000,306.0000,202.0000,134.0000
647.0000,309.0000,200.0000,135.0000
634.0000,305.0000,200.0000,135.0000
628.0000,302.0000,200.0000,135.0000
629.0000,301.0000,200.0000,135.0000
623.0000,299.0000,200.0000,135.0000
617.0000,296.0000,200.0000,135.0000
658.0000,302.0000,199.0000,136.0000
655.0000,296.0000,199.0000,136.0000
660.0000,287.0000,198.0000,136.0000
670.0000,296.0000,197.0000,137.0000
670.0000,301.0000,197.0000,137.0000
669.0000,304.0000,197.0000,137.0000
663.0000,306.0000,197.0000,137.0000
706.0000,306.0000,195.0000,138.0000
690.0000,312.0000,195.0000,138.0000
680.0000,313.0000,195.0000,138.0000
668.0000,312.0000,195.0000,138.0000
712.0000,321.0000,193.0000,140.0000
693.0000,323.0000,193.0000,140.0000
683.0000,320.0000,193.0000,140.0000
677.0000,314.0000,192.0000,140.0000
686.0000,318.0000,192.0000,140.0000
683.0000,313.0000,192.0000,140.0000
635.0000,252.0000,194.0000,133.0000
623.0000,254.0000,194.0000,133.0000
630.0000,246.0000,194.0000,133.0000
630.0000,246.0000,194.0000,133.0000
620.0000,248.0000,194.0000,133.0000
614.0000,252.0000,194.0000,133.0000
