1
781.0000,284.0000,92.0000,141.0000
782.0000,280.0000,93.0000,145.0000
783.0000,272.0000,96.0000,149.0000
783.0000,274.0000,99.0000,150.0000
782.0000,266.0000,97.0000,156.0000
781.0000,260.0000,98.0000,158.0000
784.0000,255.0000,97.0000,157.0000
763.0000,270.0000,97.0000,159.0000
757.0000,273.0000,97.0000,161.0000
754.0000,271.0000,96.0000,165.0000
757.0000,287.0000,92.0000,173.0000
758.0000,298.0000,90.0000,177.0000
754.0000,298.0000,90.0000,180.0000
753.0000,296.0000,90.0000,180.0000
747.0000,289.0000,91.0000,182.0000
740.0000,279.0000,92.0000,182.0000
731.0000,257.0000,96.0000,182.0000
727.0000,248.0000,96.0000,181.0000
718.0000,245.0000,109.0000,169.0000
688.0000,208.0000,118.0000,162.0000
691.0000,203.0000,118.0000,162.0000
698.0000,197.0000,119.0000,162.0000
686.0000,193.0000,119.0000,162.0000
677.0000,185.0000,119.0000,162.0000
666.0000,184.0000,119.0000,162.0000
654.0000,175.0000,119.0000,162.0000
656.0000,171.0000,119.0000,162.0000
639.0000,171.0000,119.0000,162.0000
637.0000,172.0000,119.0000,162.0000
629.0000,167.0000,119.0000,162.0000
617.0000,162.0000,119.0000,162.0000
606.0000,159.0000,119.0000,162.0000
598.0000,156.0000,119.0000,162.0000
592.0000,153.0000,119.0000,162.0000
588.0000,157.0000,119.0000,162.0000
584.0000,160.0000,119.0000,162.0000
588.0000,161.0000,119.0000,162.0000
592.0000,164.0000,119.0000,162.0000
587.0000,166.0000,119.0000,162.0000
582.0000,141.0000,119.0000,162.0000
578.0000,143.0000,119.0000,162.0000
570.0000,134.0000,119.0000,162.0000
563.0000,124.0000,119.0000,162.0000
555.0000,113.0000,119.0000,162.0000
548.0000,110.0000,119.0000,162.0000
544.0000,108.0000,119.0000,162.0000
536.0000,99.0000,119.0000,162.0000
531.0000,91.0000,119.0000,162.0000
524.0000,89.0000,119.0000,162.0000
520.0000,83.0000,119.0000,162.0000
516.0000,80.0000,119.0000,162.0000
512.0000,83.0000,119.0000,162.0000
510.0000,73.0000,119.0000,162.0000
509.0000,67.0000,119.0000,162.0000
2
0
0
0
0
1
588.0000,285.0000,176.0000,193.0000
583.0000,294.0000,175.0000,193.0000
581.0000,300.0000,174.0000,194.0000
574.0000,308.0000,174.0000,194.0000
560.0000,313.0000,173.0000,195.0000
558.0000,318.0000,170.0000,196.0000
543.0000,328.0000,168.0000,197.0000
543.0000,324.0000,168.0000,197.0000
535.0000,332.0000,167.0000,197.0000
531.0000,339.0000,167.0000,197.0000
530.0000,345.0000,167.0000,197.0000
526.0000,348.0000,167.0000,197.0000
514.0000,354.0000,167.0000,197.0000
521.0000,362.0000,167.0000,197.0000
519.0000,363.0000,167.0000,197.0000
